,SaleID,price
178,200178,5090.6743
179,200179,3794.2925
180,200180,949.7662
181,200181,19602.908
182,200182,4581.098
183,200183,1498.0061
184,200184,2310.1648
185,200185,4650.3877
186,200186,3233.367
187,200187,5304.236
188,200188,10136.178
189,200189,12271.83
190,200190,3244.4465
191,200191,2843.4507
192,200192,1176.266
193,200193,4858.471
194,200194,8119.7236
195,200195,2388.1182
196,200196,1033.4963
197,200197,21968.021
198,200198,1423.3562
199,200199,4661.11
200,200200,500.2348
201,200201,7822.764
202,200202,2119.4214
203,200203,1784.5244
204,200204,8085.634
205,200205,5336.3047
206,200206,933.5898
207,200207,6006.017
208,200208,5463.3003
209,200209,1010.46783
210,200210,14232.386
211,200211,5669.699
212,200212,7205.1973
213,200213,9191.178
214,200214,20736.422
215,200215,8213.649
216,200216,3355.0615
217,200217,1206.6267
218,200218,10428.148
219,200219,1239.2598
220,200220,2617.2942
221,200221,7984.922
222,200222,2316.3425
223,200223,792.26715
224,200224,12141.69
225,200225,3744.7527
226,200226,1194.9244
227,200227,9605.116
228,200228,253.87637
229,200229,7022.3228
230,200230,8835.108
231,200231,4925.6953
232,200232,1026.5533
233,200233,7844.4062
234,200234,459.66235
235,200235,8823.24
236,200236,13836.546
237,200237,4797.874
238,200238,7190.0127
239,200239,9071.867
240,200240,25379.854
241,200241,10652.837
242,200242,4267.084
243,200243,2789.307
244,200244,6404.9233
245,200245,3902.3254
246,200246,4297.1606
247,200247,1222.8267
248,200248,260.20132
249,200249,10852.413
250,200250,31349.887
251,200251,10070.121
252,200252,719.0679
253,200253,12112.359
254,200254,11244.163
255,200255,7184.7627
256,200256,2957.459
257,200257,10029.202
258,200258,3529.5354
259,200259,8213.164
260,200260,1507.9011
261,200261,4095.1707
262,200262,2696.9438
263,200263,8825.731
264,200264,6978.3384
265,200265,5803.101
266,200266,1486.9043
267,200267,14148.048
268,200268,7336.5303
269,200269,3471.8982
270,200270,9329.452
271,200271,3030.6104
272,200272,3828.1926
273,200273,17711.996
274,200274,357.60004
275,200275,14246.937
276,200276,2129.692
277,200277,3237.0964
278,200278,1667.6661
279,200279,9778.041
280,200280,3319.3691
281,200281,779.2323
282,200282,12384.045
283,200283,6557.4243
284,200284,456.07144
285,200285,5504.7393
286,200286,2680.852
287,200287,12164.122
288,200288,12346.085
289,200289,2999.5215
290,200290,7084.426
291,200291,9249.733
292,200292,2143.8113
293,200293,9453.388
294,200294,6262.233
295,200295,2529.9536
296,200296,2786.66
297,200297,7937.504
298,200298,1398.6433
299,200299,4770.4
300,200300,5094.915
301,200301,5810.5474
302,200302,1510.267
303,200303,6109.5444
304,200304,2609.7476
305,200305,4109.5264
306,200306,1762.9882
307,200307,15220.1
308,200308,1496.3
309,200309,1241.4702
310,200310,1055.7577
311,200311,1445.101
312,200312,11172.194
313,200313,1737.9849
314,200314,4816.8525
315,200315,1081.9658
316,200316,38987.855
317,200317,2670.731
318,200318,456.41315
319,200319,10173.261
320,200320,3401.0928
321,200321,31732.678
322,200322,18038.275
323,200323,1519.9895
324,200324,24984.045
325,200325,5913.9077
326,200326,2766.9348
327,200327,26381.42
328,200328,563.55896
329,200329,7990.1265
330,200330,1895.6244
331,200331,1600.3121
332,200332,13265.949
333,200333,1250.2682
334,200334,520.14813
335,200335,1455.341
336,200336,1462.8004
337,200337,1291.9961
338,200338,1842.7405
339,200339,13507.989
340,200340,29438.854
341,200341,2902.415
342,200342,6532.2236
343,200343,1719.7919
344,200344,5497.3066
345,200345,6978.2256
346,200346,1234.7068
347,200347,11346.291
348,200348,9860.575
349,200349,720.05524
350,200350,10471.893
351,200351,2424.83
352,200352,806.6175
353,200353,1661.5604
354,200354,3774.7744
355,200355,708.1768
356,200356,4364.6284
357,200357,1866.6223
358,200358,2956.954
359,200359,9888.1
360,200360,16538.133
361,200361,1806.8269
362,200362,2093.2878
363,200363,1478.543
364,200364,7668.579
365,200365,9851.786
366,200366,1341.7628
367,200367,7989.722
368,200368,5899.5645
369,200369,5321.015
370,200370,960.9422
371,200371,10136.598
372,200372,1025.8287
373,200373,1249.406
374,200374,1028.9419
375,200375,1308.3413
376,200376,2695.0166
377,200377,1829.8958
378,200378,1402.8939
379,200379,2208.727
380,200380,820.79626
381,200381,4088.5515
382,200382,37200.613
383,200383,2479.021
384,200384,2580.172
385,200385,875.5185
386,200386,1150.8071
387,200387,4012.6934
388,200388,7192.9434
389,200389,7660.8677
390,200390,333.94986
391,200391,3877.4053
392,200392,1039.0469
393,200393,2997.6506
394,200394,4504.5166
395,200395,318.5001
396,200396,2829.4583
397,200397,984.47675
398,200398,2151.3923
399,200399,859.104
400,200400,2113.5757
401,200401,4726.7666
402,200402,1699.2953
403,200403,3915.9292
404,200404,707.6071
405,200405,703.5323
406,200406,2561.1726
407,200407,1557.1729
408,200408,6958.456
409,200409,12458.701
410,200410,7695.7134
411,200411,1630.8999
412,200412,20751.54
413,200413,11146.128
414,200414,4438.8696
415,200415,9234.759
416,200416,8036.736
417,200417,1913.0526
418,200418,1062.5344
419,200419,19281.648
420,200420,19564.986
421,200421,1403.2144
422,200422,1472.028
423,200423,1038.6118
424,200424,50576.875
425,200425,9577.73
426,200426,3682.8987
427,200427,19026.805
428,200428,1165.7474
429,200429,4824.8613
430,200430,5840.142
431,200431,2824.8997
432,200432,4087.0337
433,200433,16475.135
434,200434,635.2051
435,200435,5319.057
436,200436,10532.613
437,200437,718.0775
438,200438,212.29617
439,200439,1243.1245
440,200440,1463.39
441,200441,1495.2638
442,200442,1331.4655
443,200443,6428.1123
444,200444,1409.0051
445,200445,3203.965
446,200446,3592.1284
447,200447,7259.2817
448,200448,13090.304
449,200449,1241.3574
450,200450,2743.8113
451,200451,1037.4348
452,200452,3008.9565
453,200453,3396.2124
454,200454,983.46564
455,200455,9223.128
456,200456,1181.1807
457,200457,1366.1385
458,200458,817.6054
459,200459,4294.756
460,200460,3139.3796
461,200461,3828.9065
462,200462,5288.4253
463,200463,8181.4937
464,200464,1461.1774
465,200465,9662.919
466,200466,2204.1006
467,200467,2742.892
468,200468,2182.5266
469,200469,205.02206
470,200470,9302.137
471,200471,340.05716
472,200472,8870.774
473,200473,49613.297
474,200474,1707.7839
475,200475,3830.2085
476,200476,11930.6045
477,200477,5274.3804
478,200478,5001.631
479,200479,1190.1532
480,200480,6435.915
481,200481,1605.4462
482,200482,1488.4045
483,200483,2881.154
484,200484,2529.7615
485,200485,5036.4966
486,200486,5667.553
487,200487,9013.646
488,200488,1192.5061
489,200489,6273.689
490,200490,8573.008
491,200491,8387.774
492,200492,18081.68
493,200493,111.93463
494,200494,2323.2488
495,200495,5716.6274
496,200496,337.9869
497,200497,523.21124
498,200498,17125.344
499,200499,683.2861
500,200500,6158.802
501,200501,4135.6567
502,200502,1856.1807
503,200503,418.37497
504,200504,2762.5662
505,200505,5533.6475
506,200506,167.26587
507,200507,3710.2153
508,200508,2185.3826
509,200509,1258.3688
510,200510,9198.031
511,200511,10083.371
512,200512,26432.68
513,200513,14818.283
514,200514,12992.459
515,200515,617.661
516,200516,22541.605
517,200517,8157.086
518,200518,2422.3025
519,200519,13876.894
520,200520,1795.8011
521,200521,24739.719
522,200522,163.10402
523,200523,4447.732
524,200524,8920.457
525,200525,522.4645
526,200526,321.03967
527,200527,4398.163
528,200528,3687.9963
529,200529,684.90436
530,200530,7803.309
531,200531,13648.781
532,200532,1436.0464
533,200533,18509.113
534,200534,1200.6034
535,200535,333.8706
536,200536,1035.0734
537,200537,973.20483
538,200538,3975.8743
539,200539,6689.0625
540,200540,2776.9583
541,200541,2814.7234
542,200542,2340.942
543,200543,4257.0537
544,200544,519.7912
545,200545,3865.8066
546,200546,6299.9404
547,200547,4228.057
548,200548,4225.5874
549,200549,14697.887
550,200550,17812.363
551,200551,416.25818
552,200552,11550.432
553,200553,156.28766
554,200554,12082.129
555,200555,2460.1592
556,200556,4013.474
557,200557,11671.293
558,200558,6762.509
559,200559,1206.0891
560,200560,2670.9937
561,200561,4693.381
562,200562,20296.36
563,200563,6002.4204
564,200564,10748.4795
565,200565,26290.06
566,200566,8541.507
567,200567,1915.5819
568,200568,9980.267
569,200569,208.78793
570,200570,1754.9308
571,200571,3595.853
572,200572,10770.138
573,200573,16047.389
574,200574,960.1213
575,200575,1362.2947
576,200576,956.92883
577,200577,786.3657
578,200578,21862.041
579,200579,279.8458
580,200580,5239.6284
581,200581,1569.3225
582,200582,6255.182
583,200583,898.93414
584,200584,17827.959
585,200585,6573.3
586,200586,4376.039
587,200587,1460.2623
588,200588,3835.1536
589,200589,2355.1238
590,200590,179.72704
591,200591,11794.935
592,200592,4197.686
593,200593,9893.565
594,200594,9468.057
595,200595,555.0801
596,200596,4420.488
597,200597,23339.549
598,200598,11237.119
599,200599,3629.8843
600,200600,7081.4927
601,200601,7968.662
602,200602,10039.747
603,200603,31894.945
604,200604,10381.426
605,200605,1377.5616
606,200606,4595.849
607,200607,7792.997
608,200608,9378.682
609,200609,553.62714
610,200610,7810.256
611,200611,13061.089
612,200612,10836.939
613,200613,985.788
614,200614,622.3297
615,200615,661.73834
616,200616,3003.5276
617,200617,2021.1495
618,200618,6082.999
619,200619,276.28076
620,200620,2674.9932
621,200621,10891.888
622,200622,5041.1196
623,200623,17800.14
624,200624,1031.6879
625,200625,952.70825
626,200626,2780.1467
627,200627,5952.076
628,200628,7410.1914
629,200629,7592.6177
630,200630,1606.1721
631,200631,13495.616
632,200632,1580.3715
633,200633,4901.067
634,200634,2348.4475
635,200635,5050.286
636,200636,18227.254
637,200637,18346.686
638,200638,1513.9884
639,200639,2157.2512
640,200640,1069.0247
641,200641,2756.254
642,200642,1006.3416
643,200643,6747.9023
644,200644,21974.54
645,200645,2545.4443
646,200646,7769.956
647,200647,9917.139
648,200648,40.326218
649,200649,6300.8564
650,200650,5974.6484
651,200651,4985.554
652,200652,575.7344
653,200653,6312.459
654,200654,2695.0024
655,200655,14016.979
656,200656,1610.2216
657,200657,4984.9873
658,200658,8229.105
659,200659,3228.9387
660,200660,6639.9907
661,200661,9373.575
662,200662,2107.8767
663,200663,1437.2736
664,200664,1799.197
665,200665,5900.5215
666,200666,2134.3887
667,200667,12843.274
668,200668,19498.629
669,200669,1593.5531
670,200670,8378.0
671,200671,1254.406
672,200672,1155.6953
673,200673,13761.565
674,200674,5942.137
675,200675,5896.7715
676,200676,5811.0522
677,200677,9817.8955
678,200678,2109.4417
679,200679,1989.4587
680,200680,5818.074
681,200681,3357.6199
682,200682,3076.5789
683,200683,48.875004
684,200684,356.48935
685,200685,1221.5941
686,200686,3190.5986
687,200687,2804.3728
688,200688,742.56854
689,200689,10852.028
690,200690,1724.5348
691,200691,6923.7266
692,200692,3470.075
693,200693,6687.267
694,200694,325.8087
695,200695,343.35974
696,200696,6574.2964
697,200697,3883.6614
698,200698,28744.201
699,200699,632.5683
700,200700,1773.1401
701,200701,7130.6533
702,200702,842.1895
703,200703,7481.338
704,200704,728.1247
705,200705,1282.909
706,200706,4087.753
707,200707,2186.2825
708,200708,739.70844
709,200709,2235.165
710,200710,659.47437
711,200711,5468.668
712,200712,12855.076
713,200713,10937.145
714,200714,1699.7202
715,200715,32894.1
716,200716,1456.9221
717,200717,1486.4717
718,200718,5506.7183
719,200719,3561.6008
720,200720,2725.2432
721,200721,1962.935
722,200722,2406.4028
723,200723,4257.3257
724,200724,918.06226
725,200725,1773.1068
726,200726,320.86432
727,200727,326.06448
728,200728,3978.8557
729,200729,3911.2773
730,200730,1509.1993
731,200731,4854.6763
732,200732,937.54834
733,200733,6431.0903
734,200734,2413.6743
735,200735,1049.8267
736,200736,17564.162
737,200737,8337.242
738,200738,1789.6244
739,200739,468.8004
740,200740,7576.6714
741,200741,3027.805
742,200742,7102.521
743,200743,7360.8696
744,200744,2388.752
745,200745,4059.015
746,200746,1366.5425
747,200747,1292.7015
748,200748,38789.383
749,200749,828.9273
750,200750,14566.269
751,200751,6361.2227
752,200752,3169.0374
753,200753,4137.894
754,200754,2756.4668
755,200755,3116.8398
756,200756,4500.95
757,200757,3758.5938
758,200758,2042.4861
759,200759,1040.0287
760,200760,17174.365
761,200761,3421.9988
762,200762,2341.2876
763,200763,2482.1472
764,200764,837.36926
765,200765,14016.74
766,200766,1161.605
767,200767,1076.2957
768,200768,1260.0781
769,200769,15313.822
770,200770,356.70578
771,200771,4541.9355
772,200772,3595.5513
773,200773,5326.3555
774,200774,13570.786
775,200775,2969.1187
776,200776,3012.3813
777,200777,3686.771
778,200778,1943.1704
779,200779,3864.7197
780,200780,885.2997
781,200781,5135.6426
782,200782,699.4347
783,200783,39822.926
784,200784,1391.9998
785,200785,1722.2682
786,200786,5302.3306
787,200787,4212.1587
788,200788,9458.304
789,200789,895.3996
790,200790,3127.1978
791,200791,4526.571
792,200792,3334.9248
793,200793,4094.3357
794,200794,15397.915
795,200795,3874.3018
796,200796,216.53821
797,200797,4351.496
798,200798,5357.551
799,200799,21764.299
800,200800,1871.0408
801,200801,440.48486
802,200802,224.20825
803,200803,2047.9165
804,200804,3941.4277
805,200805,7732.2314
806,200806,5592.386
807,200807,555.3896
808,200808,3117.6301
809,200809,2392.7166
810,200810,2950.509
811,200811,822.0096
812,200812,4389.1973
813,200813,20856.955
814,200814,1154.5814
815,200815,1360.6172
816,200816,10902.797
817,200817,620.1356
818,200818,6506.285
819,200819,6348.8867
820,200820,870.2863
821,200821,3597.9568
822,200822,7051.5806
823,200823,4448.8413
824,200824,744.3388
825,200825,12475.801
826,200826,2808.588
827,200827,2790.3599
828,200828,10875.622
829,200829,12257.307
830,200830,7917.668
831,200831,4196.4243
832,200832,6652.5293
833,200833,1148.776
834,200834,1941.9548
835,200835,1711.7565
836,200836,2087.3096
837,200837,3683.2336
838,200838,1436.3483
839,200839,5577.339
840,200840,3931.9321
841,200841,7298.945
842,200842,3070.9624
843,200843,3655.9587
844,200844,8411.694
845,200845,605.6286
846,200846,5813.13
847,200847,4057.2163
848,200848,929.6032
849,200849,12980.115
850,200850,1178.18
851,200851,9276.696
852,200852,1662.4974
853,200853,6527.2305
854,200854,13798.59
855,200855,3138.2148
856,200856,4368.689
857,200857,1147.6105
858,200858,17727.174
859,200859,2140.827
860,200860,7701.9204
861,200861,1671.8794
862,200862,12481.228
863,200863,2829.06
864,200864,883.45013
865,200865,27607.158
866,200866,8024.936
867,200867,4883.265
868,200868,2668.7688
869,200869,930.15186
870,200870,13059.289
871,200871,1933.1716
872,200872,9240.868
873,200873,847.45764
874,200874,1357.7919
875,200875,3122.4224
876,200876,5660.638
877,200877,3359.2263
878,200878,9678.265
879,200879,403.667
880,200880,225.0007
881,200881,450.23294
882,200882,8677.2
883,200883,7283.5977
884,200884,1538.9348
885,200885,2332.3784
886,200886,7400.6523
887,200887,1396.688
888,200888,1036.3684
889,200889,2324.3418
890,200890,1577.9769
891,200891,879.8021
892,200892,6811.672
893,200893,1360.1375
894,200894,947.98944
895,200895,6473.9097
896,200896,4352.852
897,200897,1956.8684
898,200898,13136.762
899,200899,4523.021
900,200900,6093.0483
901,200901,2746.8472
902,200902,17742.986
903,200903,388.44476
904,200904,1000.82434
905,200905,2179.0803
906,200906,9815.534
907,200907,1293.5859
908,200908,648.5942
909,200909,249.72641
910,200910,1823.8491
911,200911,851.9235
912,200912,4144.634
913,200913,5116.646
914,200914,4974.4453
915,200915,3129.7854
916,200916,1649.764
917,200917,16478.842
918,200918,941.68475
919,200919,3940.3281
920,200920,1278.7369
921,200921,5528.6978
922,200922,720.4673
923,200923,14938.843
924,200924,1241.4418
925,200925,7818.4434
926,200926,785.7592
927,200927,313.75473
928,200928,5303.1733
929,200929,990.9253
930,200930,13812.19
931,200931,2089.6772
932,200932,1047.8966
933,200933,17866.559
934,200934,7304.557
935,200935,2277.7307
936,200936,6227.4355
937,200937,30662.32
938,200938,12000.599
939,200939,3865.3228
940,200940,2745.3706
941,200941,324.97217
942,200942,925.571
943,200943,2002.3839
944,200944,18908.113
945,200945,1787.3457
946,200946,1318.0126
947,200947,841.81464
948,200948,7901.0195
949,200949,18362.396
950,200950,5180.431
951,200951,8554.129
952,200952,12968.115
953,200953,2045.4156
954,200954,1271.0054
955,200955,19485.129
956,200956,4860.6816
957,200957,2882.8188
958,200958,1342.6212
959,200959,1110.232
960,200960,3432.437
961,200961,5010.591
962,200962,8695.272
963,200963,993.02435
964,200964,2404.7996
965,200965,5953.853
966,200966,2100.7886
967,200967,4519.8306
968,200968,4040.9272
969,200969,3616.8528
970,200970,13316.613
971,200971,1226.0739
972,200972,4302.463
973,200973,10390.889
974,200974,17634.203
975,200975,3549.9612
976,200976,34575.145
977,200977,12259.321
978,200978,2404.0261
979,200979,617.27325
980,200980,9744.084
981,200981,1932.8528
982,200982,6122.428
983,200983,1211.2937
984,200984,554.99207
985,200985,25845.57
986,200986,14067.332
987,200987,1250.3063
988,200988,346.08487
989,200989,1476.5709
990,200990,813.9918
991,200991,1278.4094
992,200992,2714.3362
993,200993,283.71045
994,200994,2946.9067
995,200995,1572.6772
996,200996,6529.849
997,200997,170.0272
998,200998,1406.2068
999,200999,9637.423
1000,201000,4437.715
1001,201001,8154.9663
1002,201002,18384.918
1003,201003,14574.155
1004,201004,315.2658
1005,201005,874.7722
1006,201006,5275.8804
1007,201007,1653.4158
1008,201008,6048.6045
1009,201009,3113.407
1010,201010,8328.786
1011,201011,12677.4375
1012,201012,3506.1682
1013,201013,10185.344
1014,201014,2662.71
1015,201015,6002.503
1016,201016,1545.4958
1017,201017,2832.073
1018,201018,2418.6477
1019,201019,12206.045
1020,201020,7719.8193
1021,201021,1899.126
1022,201022,7045.6865
1023,201023,31880.924
1024,201024,6355.4214
1025,201025,2717.14
1026,201026,5300.6313
1027,201027,3877.6365
1028,201028,3758.8247
1029,201029,1507.0443
1030,201030,6831.966
1031,201031,16426.346
1032,201032,727.5689
1033,201033,9062.449
1034,201034,277.2522
1035,201035,4807.888
1036,201036,1199.4095
1037,201037,1744.0375
1038,201038,1363.8519
1039,201039,4350.9653
1040,201040,1426.4958
1041,201041,379.22873
1042,201042,3464.3472
1043,201043,947.94073
1044,201044,6714.3984
1045,201045,3761.3706
1046,201046,2238.6204
1047,201047,833.35156
1048,201048,8121.595
1049,201049,626.5724
1050,201050,6346.724
1051,201051,1470.4772
1052,201052,4418.0835
1053,201053,883.9693
1054,201054,2937.5623
1055,201055,3929.77
1056,201056,3209.551
1057,201057,2207.482
1058,201058,9490.252
1059,201059,9747.884
1060,201060,639.77545
1061,201061,10565.271
1062,201062,2779.2231
1063,201063,23849.53
1064,201064,1912.2471
1065,201065,752.6019
1066,201066,1153.1045
1067,201067,16224.0625
1068,201068,13069.684
1069,201069,2646.0303
1070,201070,24835.201
1071,201071,566.7439
1072,201072,2608.3933
1073,201073,2154.3232
1074,201074,22608.266
1075,201075,3693.9417
1076,201076,1719.6201
1077,201077,7510.965
1078,201078,2095.9268
1079,201079,9690.845
1080,201080,3108.7615
1081,201081,17789.555
1082,201082,5604.444
1083,201083,1069.8843
1084,201084,827.9087
1085,201085,1684.0028
1086,201086,12774.439
1087,201087,1901.2424
1088,201088,6266.289
1089,201089,6486.0967
1090,201090,7886.308
1091,201091,523.70996
1092,201092,6693.107
1093,201093,1433.2185
1094,201094,5963.9316
1095,201095,2296.2485
1096,201096,2956.109
1097,201097,469.72235
1098,201098,5310.809
1099,201099,526.61053
1100,201100,1814.2334
1101,201101,7995.669
1102,201102,2602.0562
1103,201103,4206.973
1104,201104,2783.4355
1105,201105,5808.4307
1106,201106,740.077
1107,201107,1013.40155
1108,201108,2031.7266
1109,201109,7113.966
1110,201110,3429.119
1111,201111,4310.493
1112,201112,10607.433
1113,201113,7495.0303
1114,201114,4801.3
1115,201115,22571.809
1116,201116,856.9697
1117,201117,907.9578
1118,201118,1391.2295
1119,201119,4708.9976
1120,201120,3152.7642
1121,201121,2503.1743
1122,201122,7935.634
1123,201123,6001.6787
1124,201124,12148.882
1125,201125,1654.3124
1126,201126,309.56732
1127,201127,10924.301
1128,201128,7118.4355
1129,201129,22096.94
1130,201130,3386.4226
1131,201131,3006.971
1132,201132,4578.144
1133,201133,1741.2778
1134,201134,7349.264
1135,201135,2216.2883
1136,201136,5976.7544
1137,201137,654.7784
1138,201138,455.01276
1139,201139,5727.4014
1140,201140,11399.96
1141,201141,662.1833
1142,201142,2134.0295
1143,201143,7775.04
1144,201144,2506.602
1145,201145,7503.88
1146,201146,3385.4724
1147,201147,3673.0269
1148,201148,2143.55
1149,201149,808.46014
1150,201150,3366.49
1151,201151,10605.874
1152,201152,1360.7339
1153,201153,1715.8171
1154,201154,6780.9517
1155,201155,4427.865
1156,201156,1377.7458
1157,201157,1047.0378
1158,201158,1379.34
1159,201159,1580.9899
1160,201160,674.91327
1161,201161,2893.6409
1162,201162,752.07056
1163,201163,8400.716
1164,201164,2002.7881
1165,201165,1170.9203
1166,201166,3130.4768
1167,201167,1038.9701
1168,201168,902.6072
1169,201169,1752.7706
1170,201170,12784.69
1171,201171,7256.0503
1172,201172,13494.626
1173,201173,15106.599
1174,201174,460.37958
1175,201175,1271.0969
1176,201176,1917.7473
1177,201177,1743.7562
1178,201178,4296.1978
1179,201179,953.3371
1180,201180,2108.53
1181,201181,13753.06
1182,201182,700.40405
1183,201183,3491.5564
1184,201184,2463.7036
1185,201185,2731.4722
1186,201186,799.71765
1187,201187,13999.301
1188,201188,5129.4336
1189,201189,30605.682
1190,201190,2352.8892
1191,201191,10094.704
1192,201192,3979.6294
1193,201193,1122.2299
1194,201194,455.99295
1195,201195,3953.8333
1196,201196,7717.4014
1197,201197,6675.5977
1198,201198,4921.9463
1199,201199,867.68335
1200,201200,5240.4395
1201,201201,139.44841
1202,201202,19996.783
1203,201203,1255.1228
1204,201204,3473.6096
1205,201205,2170.0981
1206,201206,2928.035
1207,201207,3848.4714
1208,201208,10533.262
1209,201209,548.7851
1210,201210,6506.1714
1211,201211,234.63918
1212,201212,22315.502
1213,201213,10072.986
1214,201214,23636.896
1215,201215,1475.3002
1216,201216,1481.6178
1217,201217,-76.57353
1218,201218,2113.3472
1219,201219,626.6994
1220,201220,3131.8757
1221,201221,3280.855
1222,201222,3944.326
1223,201223,10293.414
1224,201224,14234.9795
1225,201225,4341.858
1226,201226,1108.6262
1227,201227,3413.4067
1228,201228,1921.0891
1229,201229,13057.208
1230,201230,3597.4543
1231,201231,5420.922
1232,201232,18093.354
1233,201233,4963.053
1234,201234,29021.887
1235,201235,21491.092
1236,201236,2506.673
1237,201237,14574.437
1238,201238,1232.1829
1239,201239,10149.289
1240,201240,1069.2706
1241,201241,7841.5933
1242,201242,1550.9634
1243,201243,2292.16
1244,201244,8338.94
1245,201245,3896.496
1246,201246,663.5028
1247,201247,22714.812
1248,201248,418.56485
1249,201249,6611.0366
1250,201250,3990.7869
1251,201251,5505.216
1252,201252,1344.6224
1253,201253,7000.8247
1254,201254,8382.613
1255,201255,10115.659
1256,201256,29181.69
1257,201257,1088.8523
1258,201258,9189.587
1259,201259,2868.3013
1260,201260,45810.33
1261,201261,6835.0977
1262,201262,815.8916
1263,201263,5480.5215
1264,201264,15933.888
1265,201265,887.61597
1266,201266,37.47522
1267,201267,629.56805
1268,201268,1958.8698
1269,201269,7514.6973
1270,201270,1567.764
1271,201271,6230.5146
1272,201272,6659.9966
1273,201273,538.59515
1274,201274,1417.491
1275,201275,6573.2173
1276,201276,3076.1045
1277,201277,1046.3367
1278,201278,11560.403
1279,201279,3985.1033
1280,201280,3899.0151
1281,201281,1190.7323
1282,201282,2729.2634
1283,201283,1632.3634
1284,201284,2665.5312
1285,201285,1371.2416
1286,201286,1741.207
1287,201287,407.4359
1288,201288,1496.2322
1289,201289,369.54935
1290,201290,2486.073
1291,201291,6197.813
1292,201292,4684.578
1293,201293,3360.1494
1294,201294,1356.9188
1295,201295,5020.2515
1296,201296,2722.7666
1297,201297,2377.9707
1298,201298,546.1883
1299,201299,1573.673
1300,201300,23117.648
1301,201301,4119.6226
1302,201302,15296.4
1303,201303,2818.8513
1304,201304,9279.321
1305,201305,4678.9946
1306,201306,8584.847
1307,201307,1173.1774
1308,201308,4519.447
